FMT,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
GPS, 717898207, 0, 3, 221865599, 2252, 19, 0.64, 52.5260073, 13.3143513, 65.11, 0.01612452, 7.125016, -0.085, 0, 1
GPS, 718098249, 0, 3, 221865799, 2252, 19, 0.64, 52.5260074, 13.3143513, 65.12, 0.02088062, 73.30075, 0.059, 0, 1
GPS, 718298168, 0, 3, 221865999, 2252, 19, 0.64, 52.5260074, 13.3143513, 65.1, 0.03443835, 334.179, -0.002, 0, 1
GPS, 718498148, 0, 3, 221866199, 2252, 19, 0.64, 52.5260074, 13.3143512, 65.1, 0.04617359, 162.3499, -0.059, 0, 1
GPS, 718698233, 0, 3, 221866399, 2252, 19, 0.64, 52.5260073, 13.3143513, 65.1, 0.005385165, 201.8014, 0.016, 0, 1
GPS, 718898169, 0, 3, 221866599, 2252, 19, 0.64, 52.5260073, 13.3143512, 65.09, 0.03512834, 94.89909, -0.081, 0, 1
GPS, 719098138, 0, 3, 221866799, 2252, 19, 0.64, 52.5260073, 13.3143512, 65.08, 0.02640076, 127.3039, -0.019, 0, 1
GPS, 719298222, 0, 3, 221866999, 2252, 19, 0.64, 52.5260073, 13.3143512, 65.09, 0.0400125, 268.5679, 0.013, 0, 1
GPS, 719498179, 0, 3, 221867199, 2252, 19, 0.64, 52.5260073, 13.3143511, 65.1, 0.02061553, 75.96375, 0.036, 0, 1
GPS, 719698208, 0, 3, 221867399, 2252, 19, 0.64, 52.5260073, 13.3143511, 65.08, 0.03671512, 119.3577, -0.101, 0, 1
GPS, 719898118, 0, 3, 221867599, 2252, 19, 0.64, 52.5260072, 13.3143511, 65.09, 0.01216552, 350.5377, -0.019, 0, 1
GPS, 720098165, 0, 3, 221867799, 2252, 19, 0.64, 52.5260073, 13.3143511, 65.09, 0.008944272, 333.4349, 0.05, 0, 1
GPS, 720318251, 0, 3, 221867999, 2252, 19, 0.64, 52.5260072, 13.314351, 65.08, 0.02184033, 195.9454, 0.02, 0, 1
GPS, 720498108, 0, 3, 221868199, 2252, 19, 0.64, 52.5260072, 13.314351, 65.08, 0.003605551, 56.30993, 0.01, 0, 1
GPS, 720698198, 0, 3, 221868399, 2252, 19, 0.64, 52.5260072, 13.3143509, 65.07, 0.009000001, 180, -0.038, 0, 1
GPS, 720898197, 0, 3, 221868599, 2252, 19, 0.64, 52.5260072, 13.3143509, 65.06, 0.03785499, 192.2005, 0.04, 0, 1
GPS, 721098182, 0, 3, 221868799, 2252, 19, 0.64, 52.5260071, 13.3143508, 65.05, 0.02529822, 288.4349, 0.033, 0, 1
GPS, 721298173, 0, 3, 221868999, 2252, 19, 0.64, 52.5260071, 13.3143507, 65.04, 0.01802776, 19.44003, -0.07700001, 0, 1
GPS, 721498202, 0, 3, 221869199, 2252, 19, 0.64, 52.5260071, 13.3143507, 65.05, 0.02376973, 202.249, 0.057, 0, 1
GPS, 721698278, 0, 3, 221869399, 2252, 19, 0.64, 52.5260071, 13.3143506, 65.04, 0.01403567, 184.0856, 0.032, 0, 1
GPS, 721898132, 0, 3, 221869599, 2252, 19, 0.64, 52.5260071, 13.3143506, 65.03, 0.01280625, 321.3402, 0.041, 0, 1
GPS, 722098138, 0, 3, 221869799, 2252, 19, 0.64, 52.5260071, 13.3143505, 65.02, 0.02376973, 112.249, -0.007, 0, 1
GPS, 722298156, 0, 3, 221869999, 2252, 19, 0.64, 52.5260071, 13.3143505, 65.01, 0.02088062, 286.6992, 0.002, 0, 1
GPS, 722498184, 0, 3, 221870199, 2252, 19, 0.64, 52.5260071, 13.3143504, 65.02, 0.02915476, 275.9062, -0.015, 0, 1
GPS, 722698164, 0, 3, 221870399, 2252, 19, 0.64, 52.5260071, 13.3143504, 65.02, 0.009219545, 12.52881, 0.056, 0, 1
GPS, 722898231, 0, 3, 221870599, 2252, 19, 0.64, 52.5260071, 13.3143503, 65.02, 0.03748333, 9.211025, 0.019, 0, 1
GPS, 723098209, 0, 3, 221870799, 2252, 19, 0.64, 52.5260071, 13.3143503, 65.01, 0.03940812, 215.7067, 0.016, 0, 1
GPS, 723298165, 0, 3, 221870999, 2252, 19, 0.64, 52.526007, 13.3143502, 65, 0.02886174, 194.0363, 0.016, 0, 1
GPS, 723498144, 0, 3, 221871199, 2252, 19, 0.64, 52.526007, 13.3143501, 64.99, 0.01216552, 189.4623, -0.013, 0, 1
GPS, 723698169, 0, 3, 221871399, 2252, 19, 0.64, 52.526007, 13.3143501, 64.99, 0.0416173, 54.78241, -0.019, 0, 1
GPS, 723898154, 0, 3, 221871599, 2252, 19, 0.64, 52.526007, 13.3143501, 64.99, 0.01431782, 282.0948, 0.002, 0, 1
GPS, 724098135, 0, 3, 221871799, 2252, 19, 0.64, 52.526007, 13.31435, 64.97, 0.02332381, 239.0363, -0.085, 0, 1
GPS, 724298225, 0, 3, 221871999, 2252, 19, 0.64, 52.5260069, 13.31435, 64.99, 0.02954657, 113.9625, 0.104, 0, 1
GPS, 724498171, 0, 3, 221872199, 2252, 19, 0.64, 52.5260069, 13.31435, 64.98, 0.05448853, 132.7688, -0.108, 0, 1
GPS, 724698130, 0, 3, 221872399, 2252, 19, 0.64, 52.5260068, 13.31435, 64.98, 0.01220656, 304.992, 0.059, 0, 1
GPS, 724898140, 0, 3, 221872599, 2252, 19, 0.64, 52.5260068, 13.31435, 64.97, 0.01523155, 203.1986, -0.086, 0, 1
GPS, 725098201, 0, 3, 221872799, 2252, 19, 0.64, 52.5260068, 13.3143499, 64.98, 0.0117047, 199.9831, 0.014, 0, 1
GPS, 725298235, 0, 3, 221872999, 2252, 19, 0.64, 52.5260067, 13.3143499, 64.98, 0.03939543, 156.0375, 0.004, 0, 1
GPS, 725498164, 0, 3, 221873199, 2252, 19, 0.64, 52.5260067, 13.3143499, 64.97, 0.03190611, 57.80426, -0.047, 0, 1
GPS, 725698120, 0, 3, 221873399, 2252, 19, 0.64, 52.5260067, 13.3143499, 64.99, 0.01878829, 244.7989, 0.026, 0, 1
GPS, 725898179, 0, 3, 221873599, 2252, 19, 0.64, 52.5260067, 13.3143499, 64.99, 0.02137756, 10.7843, -0.053, 0, 1
GPS, 726098174, 0, 3, 221873799, 2252, 19, 0.64, 52.5260067, 13.3143499, 65, 0.02137756, 280.7843, 0.016, 0, 1
GPS, 726298129, 0, 3, 221873999, 2252, 19, 0.64, 52.5260067, 13.3143498, 64.97, 0.04701064, 60.70863, -0.116, 0, 1
GPS, 726498159, 0, 3, 221874199, 2252, 19, 0.64, 52.5260067, 13.3143498, 64.99, 0.02140094, 307.4054, 0.02, 0, 1
GPS, 726698127, 0, 3, 221874399, 2252, 19, 0.64, 52.5260067, 13.3143497, 64.99, 0.00728011, 195.9454, 0.012, 0, 1
GPS, 726898199, 0, 3, 221874599, 2252, 19, 0.64, 52.5260066, 13.3143497, 64.98, 0.008062258, 29.74488, -0.015, 0, 1
GPS, 727098275, 0, 3, 221874799, 2252, 19, 0.64, 52.5260066, 13.3143497, 64.98, 0.01345363, 311.9872, -0.009000001, 0, 1
GPS, 727298231, 0, 3, 221874999, 2252, 19, 0.64, 52.5260065, 13.3143496, 64.97, 0.001414214, 225, -0.086, 0, 1
GPS, 727498174, 0, 3, 221875199, 2252, 19, 0.64, 52.5260065, 13.3143496, 64.98, 0.04534314, 131.4237, -0.028, 0, 1
GPS, 727698173, 0, 3, 221875399, 2252, 19, 0.64, 52.5260064, 13.3143496, 64.98, 0.009055386, 186.3402, -0.017, 0, 1
GPS, 727898147, 0, 3, 221875599, 2252, 19, 0.64, 52.5260064, 13.3143496, 64.97, 0.01612451, 60.25511, -0.034, 0, 1
GPS, 728098140, 0, 3, 221875799, 2252, 19, 0.64, 52.5260063, 13.3143496, 64.97, 0.02039608, 191.3099, 0.024, 0, 1
GPS, 728318263, 0, 3, 221875999, 2252, 19, 0.64, 52.5260063, 13.3143496, 64.97, 0.02469818, 158.6294, -0.012, 0, 1
GPS, 728498183, 0, 3, 221876199, 2252, 19, 0.64, 52.5260062, 13.3143496, 64.96, 0.007615773, 293.1986, 0.019, 0, 1
GPS, 728698181, 0, 3, 221876399, 2252, 19, 0.64, 52.5260062, 13.3143496, 64.96, 0.01664332, 237.2648, 0.018, 0, 1
GPS, 728898267, 0, 3, 221876599, 2252, 19, 0.64, 52.5260061, 13.3143496, 64.95, 0.02555387, 239.4208, 0.086, 0, 1
GPS, 729098188, 0, 3, 221876799, 2252, 19, 0.64, 52.5260061, 13.3143495, 64.94, 0.04440721, 97.76516, -0.106, 0, 1
GPS, 729298124, 0, 3, 221876999, 2252, 19, 0.64, 52.526006, 13.3143496, 64.95, 0.02184033, 344.0546, 0.023, 0, 1
GPS, 729498164, 0, 3, 221877199, 2252, 19, 0.64, 52.526006, 13.3143495, 64.93, 0.01315295, 188.7462, 0.031, 0, 1
GPS, 729718269, 0, 3, 221877399, 2252, 19, 0.64, 52.526006, 13.3143494, 64.92, 0.01676306, 252.646, 0.008, 0, 1
GPS, 729898165, 0, 3, 221877599, 2252, 19, 0.64, 52.5260059, 13.3143494, 64.91, 0.02247221, 302.2756, -0.001, 0, 1
GPS, 730098144, 0, 3, 221877799, 2252, 19, 0.64, 52.5260059, 13.3143493, 64.9, 0.02517936, 83.15722, -0.018, 0, 1
GPS, 730318282, 0, 3, 221877999, 2252, 19, 0.64, 52.5260059, 13.3143493, 64.9, 0.01843909, 40.60129, -0.038, 0, 1
GPS, 730518296, 0, 3, 221878199, 2252, 19, 0.64, 52.5260059, 13.3143493, 64.88, 0.031257, 82.64761, -0.051, 0, 1
GPS, 730698171, 0, 3, 221878399, 2252, 19, 0.64, 52.5260058, 13.3143493, 64.88, 0.01746425, 66.37062, -0.007, 0, 1
GPS, 730898207, 0, 3, 221878599, 2252, 19, 0.64, 52.5260058, 13.3143493, 64.88, 0.008544004, 159.4439, -0.023, 0, 1
GPS, 731098149, 0, 3, 221878799, 2252, 19, 0.64, 52.5260058, 13.3143493, 64.88, 0.01077033, 338.1986, -0.021, 0, 1
GPS, 731298194, 0, 3, 221878999, 2252, 19, 0.64, 52.5260057, 13.3143493, 64.87, 0.00781025, 39.80557, -0.026, 0, 1
GPS, 731498217, 0, 3, 221879199, 2252, 19, 0.64, 52.5260057, 13.3143492, 64.86, 0.01360147, 107.1027, -0.09100001, 0, 1
GPS, 731698184, 0, 3, 221879399, 2252, 19, 0.64, 52.5260057, 13.3143493, 64.87, 0.008944272, 206.565, 0.032, 0, 1
GPS, 731898132, 0, 3, 221879599, 2252, 19, 0.64, 52.5260056, 13.3143492, 64.86, 0.006324556, 288.4349, -0.004, 0, 1
GPS, 732098159, 0, 3, 221879799, 2252, 19, 0.64, 52.5260056, 13.3143492, 64.86, 0.01252996, 331.3896, 0.025, 0, 1
GPS, 732318280, 0, 3, 221879999, 2252, 19, 0.64, 52.5260056, 13.3143493, 64.86, 0.01334166, 12.99462, 0.032, 0, 1
GPS, 732498129, 0, 3, 221880199, 2252, 19, 0.64, 52.5260055, 13.3143493, 64.86, 0.0349285, 256.7595, 0.08400001, 0, 1
GPS, 732698159, 0, 3, 221880399, 2252, 19, 0.64, 52.5260055, 13.3143492, 64.85, 0.01131371, 135, -0.048, 0, 1
GPS, 732898117, 0, 3, 221880599, 2252, 19, 0.64, 52.5260054, 13.3143492, 64.85, 0.02109502, 174.5596, -0.026, 0, 1
GPS, 733098159, 0, 3, 221880799, 2252, 19, 0.64, 52.5260054, 13.3143492, 64.85, 0.007211103, 56.30993, 0.043, 0, 1
GPS, 733298157, 0, 3, 221880999, 2252, 19, 0.64, 52.5260054, 13.3143491, 64.83, 0.02828427, 8.130103, -0.046, 0, 1
GPS, 733498151, 0, 3, 221881199, 2252, 19, 0.64, 52.5260054, 13.3143491, 64.83, 0.01389244, 300.2564, 0.029, 0, 1
GPS, 733698191, 0, 3, 221881399, 2252, 19, 0.64, 52.5260053, 13.3143491, 64.83, 0.01414214, 225, -0.025, 0, 1
GPS, 733898129, 0, 3, 221881599, 2252, 19, 0.64, 52.5260053, 13.3143491, 64.83, 0.01140175, 52.12501, 0, 0, 1
GPS, 734098142, 0, 3, 221881799, 2252, 19, 0.64, 52.5260053, 13.314349, 64.81, 0.01272792, 45, -0.019, 0, 1
GPS, 734298256, 0, 3, 221881999, 2252, 19, 0.64, 52.5260053, 13.314349, 64.8, 0.01603122, 86.42366, 0.002, 0, 1
GPS, 734498114, 0, 3, 221882199, 2252, 19, 0.64, 52.5260052, 13.314349, 64.79, 0.008062258, 277.125, 0.015, 0, 1
GPS, 734698113, 0, 3, 221882399, 2252, 19, 0.64, 52.5260052, 13.314349, 64.79, 0.03807887, 299.9315, 0.029, 0, 1
GPS, 734898143, 0, 3, 221882599, 2252, 19, 0.64, 52.5260052, 13.3143489, 64.79, 0.01838478, 45, 0.005, 0, 1
GPS, 735098139, 0, 3, 221882799, 2252, 19, 0.64, 52.5260052, 13.3143489, 64.79, 0.013, 0, -0.042, 0, 1
GPS, 735298154, 0, 3, 221882999, 2252, 19, 0.64, 52.5260052, 13.3143489, 64.78, 0.01843909, 77.47118, -0.067, 0, 1
GPS, 735498238, 0, 3, 221883199, 2252, 19, 0.64, 52.5260052, 13.3143489, 64.79, 0.006082762, 170.5377, 0.038, 0, 1
GPS, 735698202, 0, 3, 221883399, 2252, 19, 0.64, 52.5260051, 13.3143489, 64.77, 0.02505993, 331.3896, 0.023, 0, 1
GPS, 735898136, 0, 3, 221883599, 2252, 19, 0.64, 52.5260051, 13.3143489, 64.77, 0.006, 0, 0.025, 0, 1
GPS, 736098219, 0, 3, 221883799, 2252, 19, 0.64, 52.5260051, 13.3143489, 64.75, 0.04482187, 141.3402, 0.013, 0, 1
GPS, 736298180, 0, 3, 221883999, 2252, 19, 0.64, 52.526005, 13.3143489, 64.75, 0.002, 0, 0.013, 0, 1
GPS, 736498162, 0, 3, 221884199, 2252, 19, 0.64, 52.526005, 13.3143489, 64.74, 0.0254951, 154.44, 0.003, 0, 1
GPS, 736698245, 0, 3, 221884399, 2252, 19, 0.64, 52.5260049, 13.3143489, 64.74, 0.03162278, 341.5651, 0.039, 0, 1
GPS, 736898189, 0, 3, 221884599, 2252, 19, 0.64, 52.5260049, 13.3143488, 64.72, 0.02202272, 140.5275, -0.08800001, 0, 1
GPS, 737098120, 0, 3, 221884799, 2252, 19, 0.64, 52.5260048, 13.3143488, 64.72, 0.03701351, 128.4181, -0.039, 0, 1
GPS, 737298155, 0, 3, 221884999, 2252, 19, 0.64, 52.5260048, 13.3143488, 64.73, 0.03352611, 287.354, 0.029, 0, 1
GPS, 737498149, 0, 3, 221885199, 2252, 19, 0.64, 52.5260048, 13.3143487, 64.72, 0.04560702, 285.2551, 0.049, 0, 1
GPS, 737698157, 0, 3, 221885399, 2252, 19, 0.64, 52.5260047, 13.3143486, 64.71, 0.03138471, 149.3493, -0.062, 0, 1
GPS, 737898246, 0, 3, 221885599, 2252, 19, 0.64, 52.5260047, 13.3143486, 64.71, 0.013, 247.3801, 0.016, 0, 1
GPS, 738098161, 0, 3, 221885799, 2252, 19, 0.64, 52.5260047, 13.3143486, 64.7, 0.08628441, 355.3466, 0.021, 0, 1
GPS, 738318233, 0, 3, 221885999, 2252, 19, 0.64, 52.5260048, 13.3143486, 64.7, 0.02121321, 351.8699, -0.015, 0, 1
GPS, 738498148, 0, 3, 221886199, 2252, 19, 0.64, 52.5260048, 13.3143486, 64.69, 0.05234501, 43.45184, 0, 0, 1
GPS, 738698098, 0, 3, 221886399, 2252, 19, 0.64, 52.5260048, 13.3143487, 64.69, 0.0344093, 234.4623, 0.09900001, 0, 1
GPS, 738898161, 0, 3, 221886599, 2252, 19, 0.64, 52.5260047, 13.3143486, 64.68, 0.008062258, 97.12502, -0.007, 0, 1
GPS, 739098140, 0, 3, 221886799, 2252, 19, 0.64, 52.5260047, 13.3143486, 64.67, 0.02061553, 292.8336, 0.027, 0, 1
GPS, 739298124, 0, 3, 221886999, 2252, 19, 0.64, 52.5260047, 13.3143485, 64.66, 0.007615773, 246.8014, -0.058, 0, 1
GPS, 739498211, 0, 3, 221887199, 2252, 19, 0.64, 52.5260046, 13.3143485, 64.67, 0.0245153, 191.7683, -0.023, 0, 1
GPS, 739698256, 0, 3, 221887399, 2252, 19, 0.64, 52.5260046, 13.3143485, 64.67, 0.01749286, 149.0362, -0.061, 0, 1
GPS, 739898301, 0, 3, 221887599, 2252, 19, 0.64, 52.5260046, 13.3143485, 64.67, 0.00728011, 74.0546, 0.003, 0, 1
GPS, 740098184, 0, 3, 221887799, 2252, 19, 0.64, 52.5260045, 13.3143485, 64.66, 0.01824829, 260.5377, 0.012, 0, 1
GPS, 740298126, 0, 3, 221887999, 2252, 19, 0.64, 52.5260045, 13.3143485, 64.66, 0.006708204, 26.56505, 0.093, 0, 1
GPS, 740518176, 0, 3, 221888199, 2252, 19, 0.64, 52.5260045, 13.3143484, 64.64, 0.003162278, 18.43495, -0.035, 0, 1
GPS, 740698138, 0, 3, 221888399, 2252, 19, 0.64, 52.5260045, 13.3143484, 64.62, 0.005, 0, 0.034, 0, 1
GPS, 740898136, 0, 3, 221888599, 2252, 19, 0.64, 52.5260045, 13.3143483, 64.61, 0.0317805, 335.8545, -0.011, 0, 1
GPS, 741098191, 0, 3, 221888799, 2252, 19, 0.64, 52.5260045, 13.3143482, 64.59, 0.02334524, 189.8658, -0.007, 0, 1
GPS, 741298202, 0, 3, 221888999, 2252, 19, 0.64, 52.5260045, 13.3143482, 64.6, 0.006708204, 296.5651, 0.058, 0, 1
GPS, 741498242, 0, 3, 221889199, 2252, 19, 0.64, 52.5260045, 13.3143481, 64.58, 0.009219544, 49.3987, -0.036, 0, 1
GPS, 741698162, 0, 3, 221889399, 2252, 19, 0.64, 52.5260045, 13.3143481, 64.57, 0.02137756, 10.7843, -0.044, 0, 1
GPS, 741898130, 0, 3, 221889599, 2252, 19, 0.64, 52.5260045, 13.314348, 64.56, 0.01, 90, -0.101, 0, 1
GPS, 742098153, 0, 3, 221889799, 2252, 19, 0.64, 52.5260045, 13.3143479, 64.56, 0.02147091, 152.2415, -0.004, 0, 1
GPS, 742298137, 0, 3, 221889999, 2252, 19, 0.64, 52.5260044, 13.3143479, 64.55, 0.02012461, 296.5651, -0.007, 0, 1
GPS, 742498189, 0, 3, 221890199, 2252, 19, 0.64, 52.5260044, 13.3143478, 64.55, 0.04341659, 298.9264, 0.144, 0, 1
GPS, 742698138, 0, 3, 221890399, 2252, 19, 0.64, 52.5260044, 13.3143478, 64.53, 0.001414214, 45, 0.011, 0, 1
GPS, 742898190, 0, 3, 221890599, 2252, 19, 0.64, 52.5260044, 13.3143477, 64.52, 0.01303841, 147.5288, 0.054, 0, 1
GPS, 743118277, 0, 3, 221890799, 2252, 19, 0.64, 52.5260043, 13.3143478, 64.52, 0.01389244, 210.2564, 0.083, 0, 1
GPS, 743298241, 0, 3, 221890999, 2252, 19, 0.64, 52.5260043, 13.3143477, 64.5, 0.01140175, 285.2551, -0.012, 0, 1
GPS, 743498167, 0, 3, 221891199, 2252, 19, 0.64, 52.5260042, 13.3143476, 64.49, 0.02906889, 139.1849, -0.035, 0, 1
GPS, 743698130, 0, 3, 221891399, 2252, 19, 0.64, 52.5260042, 13.3143477, 64.5, 0.02402082, 92.38594, -0.01, 0, 1
GPS, 743898215, 0, 3, 221891599, 2252, 19, 0.64, 52.5260041, 13.3143477, 64.5, 0.01612452, 209.7449, 0.033, 0, 1
GPS, 744098240, 0, 3, 221891799, 2252, 19, 0.64, 52.5260041, 13.3143476, 64.48, 0.01627882, 10.61965, -0.066, 0, 1
GPS, 744318311, 0, 3, 221891999, 2252, 19, 0.64, 52.5260041, 13.3143476, 64.48, 0.01972308, 59.53445, -0.026, 0, 1
GPS, 744498138, 0, 3, 221892199, 2252, 19, 0.64, 52.5260041, 13.3143476, 64.49, 0.004242641, 225, 0.052, 0, 1
GPS, 744698177, 0, 3, 221892399, 2252, 19, 0.64, 52.5260041, 13.3143476, 64.48, 0.01403567, 4.085617, -0.009000001, 0, 1
GPS, 744898229, 0, 3, 221892599, 2252, 19, 0.64, 52.526004, 13.3143476, 64.47, 0.02906889, 139.1849, -0.051, 0, 1
GPS, 745098219, 0, 3, 221892799, 2252, 19, 0.64, 52.526004, 13.3143475, 64.47, 0.0304795, 318.9909, -0.012, 0, 1
GPS, 745298114, 0, 3, 221892999, 2252, 19, 0.64, 52.526004, 13.3143475, 64.46, 0.0254951, 318.1798, 0.045, 0, 1
GPS, 745498129, 0, 3, 221893199, 2252, 19, 0.64, 52.526004, 13.3143475, 64.45, 0.01392839, 291.0375, 0.075, 0, 1
GPS, 745698184, 0, 3, 221893399, 2252, 19, 0.64, 52.526004, 13.3143474, 64.44, 0.01389244, 329.7436, 0.005, 0, 1
GPS, 745898154, 0, 3, 221893599, 2252, 19, 0.64, 52.526004, 13.3143475, 64.45, 0.03911522, 302.4712, 0.04, 0, 1
GPS, 746098193, 0, 3, 221893799, 2252, 19, 0.64, 52.526004, 13.3143474, 64.44, 0.03182766, 136.273, -0.006, 0, 1
GPS, 746298182, 0, 3, 221893999, 2252, 19, 0.64, 52.526004, 13.3143474, 64.44, 0.04081666, 329.0363, -0.012, 0, 1
GPS, 746518222, 0, 3, 221894199, 2252, 19, 0.64, 52.526004, 13.3143474, 64.43, 0.02137756, 259.2157, -0.009000001, 0, 1
GPS, 746698162, 0, 3, 221894399, 2252, 19, 0.64, 52.526004, 13.3143473, 64.42, 0.04491103, 11.56013, -0.008, 0, 1
GPS, 746898190, 0, 3, 221894599, 2252, 19, 0.64, 52.526004, 13.3143473, 64.41, 0.01979899, 135, -0.022, 0, 1
GPS, 747098166, 0, 3, 221894799, 2252, 19, 0.64, 52.526004, 13.3143473, 64.41, 0.02601922, 267.7974, -0.005, 0, 1
GPS, 747298148, 0, 3, 221894999, 2252, 19, 0.64, 52.526004, 13.3143473, 64.4, 0.03820995, 173.991, 0.009000001, 0, 1
GPS, 747498140, 0, 3, 221895199, 2252, 19, 0.64, 52.5260039, 13.3143472, 64.39, 0.02469818, 238.2405, 0.029, 0, 1
GPS, 747698206, 0, 3, 221895399, 2252, 19, 0.64, 52.5260039, 13.3143472, 64.38, 0.01208305, 65.55605, -0.023, 0, 1
GPS, 747898152, 0, 3, 221895599, 2252, 19, 0.64, 52.5260039, 13.3143472, 64.38, 0.03401471, 204.3046, 0.09100001, 0, 1
GPS, 748098239, 0, 3, 221895799, 2252, 19, 0.64, 52.5260038, 13.3143472, 64.35, 0.01345363, 131.9872, -0.063, 0, 1
GPS, 748298240, 0, 3, 221895999, 2252, 19, 0.64, 52.5260038, 13.3143472, 64.38, 0.0354683, 319.5739, 0.044, 0, 1
GPS, 748498131, 0, 3, 221896199, 2252, 19, 0.64, 52.5260038, 13.3143471, 64.37, 0.001, 0, 0.017, 0, 1
GPS, 748698217, 0, 3, 221896399, 2252, 19, 0.64, 52.5260038, 13.3143471, 64.36, 0.01984943, 220.9144, -0.039, 0, 1
GPS, 748898177, 0, 3, 221896599, 2252, 19, 0.64, 52.5260038, 13.3143471, 64.37, 0.02969849, 45, 0.049, 0, 1
GPS, 749098193, 0, 3, 221896799, 2252, 19, 0.64, 52.5260038, 13.3143472, 64.35, 0.0156205, 219.8056, 0.052, 0, 1
GPS, 749298235, 0, 3, 221896999, 2252, 19, 0.64, 52.5260038, 13.3143472, 64.34, 0.03858756, 58.78159, -0.013, 0, 1
GPS, 749498171, 0, 3, 221897199, 2252, 19, 0.64, 52.5260038, 13.3143472, 64.34, 0.03765634, 349.2869, -0.044, 0, 1
GPS, 749698126, 0, 3, 221897399, 2252, 19, 0.64, 52.5260038, 13.3143472, 64.34, 0.02475884, 136.6366, 0.018, 0, 1
GPS, 749898137, 0, 3, 221897599, 2252, 19, 0.64, 52.5260038, 13.3143473, 64.34, 0.01360147, 342.8973, -0.014, 0, 1
GPS, 750118297, 0, 3, 221897799, 2252, 19, 0.64, 52.5260038, 13.3143473, 64.34, 0.005, 53.1301, 0.004, 0, 1
GPS, 750318369, 0, 3, 221897999, 2252, 19, 0.64, 52.5260038, 13.3143472, 64.34, 0.03401471, 271.6847, -0.062, 0, 1
GPS, 750518199, 0, 3, 221898199, 2252, 19, 0.64, 52.5260038, 13.3143471, 64.32, 0.01019804, 281.3099, -0.054, 0, 1
GPS, 750698190, 0, 3, 221898399, 2252, 19, 0.64, 52.5260038, 13.314347, 64.3, 0.01421267, 320.7106, 0.013, 0, 1
GPS, 750898164, 0, 3, 221898599, 2252, 19, 0.64, 52.5260038, 13.314347, 64.29, 0.01389244, 300.2564, 0.039, 0, 1
GPS, 751098144, 0, 3, 221898799, 2252, 19, 0.64, 52.5260038, 13.3143469, 64.27, 0.02009975, 5.710592, 0.006, 0, 1
GPS, 751298163, 0, 3, 221898999, 2252, 19, 0.64, 52.5260038, 13.3143468, 64.25, 0.01360147, 107.1027, -0.071, 0, 1
GPS, 751498182, 0, 3, 221899199, 2252, 19, 0.64, 52.5260038, 13.3143468, 64.25, 0.02968165, 237.3808, 0.053, 0, 1
GPS, 751698135, 0, 3, 221899399, 2252, 19, 0.64, 52.5260037, 13.3143467, 64.23, 0.01552418, 284.9314, 0.037, 0, 1
GPS, 751898181, 0, 3, 221899599, 2252, 19, 0.64, 52.5260037, 13.3143467, 64.22, 0.02088062, 343.3008, 0.018, 0, 1
GPS, 752098200, 0, 3, 221899799, 2252, 19, 0.64, 52.5260037, 13.3143467, 64.22, 0.01910497, 173.991, 0.026, 0, 1
GPS, 752298285, 0, 3, 221899999, 2252, 19, 0.64, 52.5260037, 13.3143467, 64.21, 0.009219545, 77.47118, -0.013, 0, 1
GPS, 752498180, 0, 3, 221900199, 2252, 19, 0.64, 52.5260036, 13.3143467, 64.19, 0.02002499, 87.13759, -0.028, 0, 1
GPS, 752698130, 0, 3, 221900399, 2252, 19, 0.64, 52.5260037, 13.3143467, 64.18, 0.03820995, 6.009006, 0.029, 0, 1
GPS, 752898148, 0, 3, 221900599, 2252, 19, 0.64, 52.5260037, 13.3143466, 64.16, 0.0234094, 289.9831, 0.007, 0, 1
GPS, 753098136, 0, 3, 221900799, 2252, 19, 0.64, 52.5260037, 13.3143466, 64.17, 0.01345363, 311.9872, 0.133, 0, 1
GPS, 753298170, 0, 3, 221900999, 2252, 19, 0.64, 52.5260037, 13.3143466, 64.14, 0.01649242, 75.96375, -0.07600001, 0, 1
GPS, 753498160, 0, 3, 221901199, 2252, 19, 0.64, 52.5260037, 13.3143465, 64.15, 0.05091169, 315, 0.021, 0, 1
GPS, 753698128, 0, 3, 221901399, 2252, 19, 0.64, 52.5260038, 13.3143464, 64.13, 0.01526434, 58.39249, -0.029, 0, 1
GPS, 753898248, 0, 3, 221901599, 2252, 19, 0.64, 52.5260038, 13.3143464, 64.12, 0.01979899, 135, 0.013, 0, 1
GPS, 754098276, 0, 3, 221901799, 2252, 19, 0.64, 52.5260037, 13.3143464, 64.11, 0.01923539, 188.9726, 0.044, 0, 1
GPS, 754298127, 0, 3, 221901999, 2252, 19, 0.64, 52.5260036, 13.3143464, 64.11, 0.03634557, 187.9072, 0.03, 0, 1
GPS, 754498146, 0, 3, 221902199, 2252, 19, 0.64, 52.5260036, 13.3143463, 64.09, 0.01603122, 266.4237, -0.078, 0, 1
GPS, 754698133, 0, 3, 221902399, 2252, 19, 0.64, 52.5260036, 13.3143463, 64.07, 0.02505993, 208.6105, 0.108, 0, 1
GPS, 754898128, 0, 3, 221902599, 2252, 19, 0.64, 52.5260035, 13.3143463, 64.06, 0.005, 143.1301, 0.123, 0, 1
GPS, 755118245, 0, 3, 221902799, 2252, 19, 0.64, 52.5260035, 13.3143463, 64.05, 0.02061553, 165.9637, -0.059, 0, 1
